player_id,GAMES,record,MIN,POSS,MINxGP,PM,ORAPM,DRAPM,RAPM
Edgaras Ulanovas,157,0.4713375796178344,3940.483333333333,7110,25.098619957537153,-123,0.15574415302192035,0.01557878979391653,0.17132294281583688
Arturas Milaknis,154,0.474025974025974,3288.7166666666667,5754,21.35530303030303,38,0.8216762833700495,-0.6510799925745375,0.17059629079551197
Nikola Ivanovic,35,0.37142857142857144,571.1666666666666,956,16.31904761904762,-14,-0.5084544626908835,0.6745057176882912,0.1660512549974077
Mert Akay,7,0.42857142857142855,76.15,146,10.87857142857143,-4,2.1625271666731236,-1.9996986377295363,0.16282852894358735
Jerry Boutsiele,16,0.5625,180.15,315,11.259375,-6,-2.4798213726339924,2.641827930651006,0.1620065580170138
Kyle Kuric,137,0.6861313868613139,2670.0333333333333,4823,19.489294403892945,360,-0.24231817602964956,0.39890836843400146,0.1565901924043519
Billy Baron,88,0.5340909090909091,1815.8166666666666,3331,20.6342803030303,74,-0.05107762957459279,0.20297102703713724,0.15189339746254443
Tyler Dorsey,100,0.56,2178.4666666666667,4129,21.784666666666666,140,-0.4316462237510717,0.5554504667467262,0.12380424299565446
Pau Ribas,66,0.4696969696969697,1064.1166666666666,1921,16.122979797979795,70,0.11706204149015707,0.0029985981160689794,0.12006063960622605
Achille Polonara,90,0.4444444444444444,1983.35,3654,22.037222222222223,78,-0.4872768135947988,0.6070535363036716,0.11977672270887285
Luca Vildoza,106,0.4811320754716981,2256.1833333333334,4079,21.284748427672955,100,-0.1672940510203166,0.2833659777021436,0.116071926681827
Riccardo Moraschini,40,0.6,520.75,904,13.01875,-18,-0.4278696393356204,0.5395902389715377,0.1117205996359173
Hassan Martin,55,0.5272727272727272,974.9833333333333,1698,17.726969696969697,6,0.8729167239532046,-0.7636059649481691,0.10931075900503551
Deshaun Thomas,124,0.47580645161290325,3054.1666666666665,5897,24.63037634408602,-19,0.4591454959271801,-0.35434705380900666,0.10479844211817346
Beno Udrih,17,0.5882352941176471,195.85,342,11.520588235294117,16,-0.7251334174879271,0.8268232523177212,0.1016898348297941
Brandon Paul,27,0.4074074074074074,521.0333333333333,983,19.29753086419753,19,0.8506774511771014,-0.7530132164515285,0.09766423472557284
Nemanja Dangubic,47,0.44680851063829785,804.3833333333333,1408,17.114539007092198,-68,0.4027391911453182,-0.3075462121321985,0.09519297901311968
Rokas Giedraitis,88,0.4090909090909091,2479.25,4679,28.173295454545453,41,-0.06637601297871513,0.15983584782770427,0.09345983484898913
Amine Noua,53,0.3584905660377358,796.1833333333333,1424,15.022327044025156,-54,-1.4495922751381927,1.541535827624604,0.0919435524864114
Guerschon Yabusele,68,0.5294117647058824,1793.2666666666667,3417,26.37156862745098,-11,-0.351022055007172,0.4265316516715672,0.07550959666439522
Maodo Lo,147,0.38095238095238093,3083.3166666666666,5670,20.974943310657597,-169,0.178956370749786,-0.10801351350838972,0.07094285724139626
Malcolm Delaney,86,0.686046511627907,2052.4333333333334,3854,23.865503875968994,136,-0.059558412890024205,0.12860574398377034,0.06904733109374614
Mateusz Ponitka,72,0.5555555555555556,1820.6333333333334,3103,25.286574074074075,-3,-0.41167572057751745,0.47622132012265844,0.064545599545141
Aleksa Uskokovic,22,0.22727272727272727,286.31666666666666,473,13.014393939393939,-31,0.6247325949181803,-0.5733514080668338,0.051381186851346516
Deandre Kane,55,0.43636363636363634,1338.6833333333334,2390,24.33969696969697,-38,-0.025357283252526498,0.06356721777672789,0.03820993452420139
Jock Landale,25,0.44,504.8833333333333,893,20.195333333333334,49,-0.2508863839364754,0.2799828283715199,0.0290964444350445
Luke Sikma,88,0.36363636363636365,2176.483333333333,3966,24.73276515151515,-62,-0.28150503632339074,0.3044558374027159,0.022950801079325178
Georgios Printezis,149,0.5436241610738255,3029.25,5359,20.33053691275168,80,-0.23512871259605447,0.2566729606720072,0.021544248075952704
Jeff Brooks,106,0.46226415094339623,2113.4333333333334,3837,19.93805031446541,-14,1.0521807028411407,-1.0306398841868691,0.0215408186542716
Johannes Voigtmann,152,0.5657894736842105,3289.7,6306,21.642763157894734,165,0.2539805960961456,-0.2329015348918194,0.021079061204326205
Matt Janning,90,0.4666666666666667,2082.133333333333,3735,23.134814814814813,60,-0.2923065247459719,0.312604272609957,0.020297747863985083
Wade Baldwin,93,0.4731182795698925,2304.516666666667,4446,24.779749103942656,-29,0.0041712122177416724,0.014574337048188961,0.018745549265930632
Charles Jenkins,119,0.42857142857142855,2376.516666666667,4629,19.97072829131653,-97,-0.4630030529966382,0.47130086008779937,0.00829780709116118
Vladimir Micov,115,0.45217391304347826,3016.9166666666665,5381,26.23405797101449,-73,0.6290316118084354,-0.62946481840843,-4.3320659999468436e-4
Martin Hermannsson,56,0.4107142857142857,1200.8666666666666,2298,21.444047619047616,-12,0.16446643222691246,-0.1725652914056999,-0.008098859178787443
Janis Strelnieks,124,0.5483870967741935,2250.25,4377,18.14717741935484,46,-0.32809454283078227,0.31846103395716185,-0.009633508873620411
Victor Rudd,13,0.6923076923076923,131.88333333333333,236,10.144871794871793,20,0.7934934831616358,-0.8172284439719503,-0.023734960810314454
Sasu Salin,28,0.42857142857142855,446.2,759,15.935714285714285,-16,-2.157629184021518,2.1191506772225743,-0.03847850679894371
Conner Frankamp,17,0.6470588235294118,255.3,434,15.01764705882353,8,-0.8024490672087573,0.7603405065509585,-0.04210856065779878
Derrick Williams,126,0.5079365079365079,3019.483333333333,6015,23.96415343915344,-38,0.33694729544572266,-0.383856344595506,-0.04690904914978333
Gabriel Deck,98,0.6530612244897959,1981.6833333333334,3550,20.221258503401362,131,-0.3636481047358503,0.3161726162078733,-0.047475488527977006
Sam Van Rossom,71,0.49295774647887325,1545.2,2710,21.763380281690143,-17,0.6445821609463113,-0.7074842834689151,-0.06290212252260385
Artsiom Parakhouski,30,0.43333333333333335,486.53333333333336,881,16.21777777777778,-26,0.22106467622035145,-0.28494545609683736,-0.06388077987648591
Roman Sorkin,22,0.5,182.73333333333332,317,8.306060606060605,-11,-2.065025370514009,1.9888303136050252,-0.07619505690898398
Guillem Vives,62,0.45161290322580644,1165.0333333333333,2018,18.790860215053762,-56,0.45748850464912566,-0.5375591164295593,-0.08007061178043368
Leonidas Kaselakis,59,0.3050847457627119,768.2333333333333,1328,13.020903954802261,-62,0.6582934452308491,-0.7598512076909991,-0.10155776246015003
Sergio Rodriguez,170,0.6470588235294118,3831.5333333333333,7149,22.53843137254902,319,0.2989642528700593,-0.401521562926255,-0.10255731005619573
Tim Abromaitis,27,0.2962962962962963,483.35,874,17.901851851851852,-46,-0.29971615166549387,0.1895082692561718,-0.11020788240932206
Keith Langford,25,0.52,495.56666666666666,892,19.822666666666667,27,-0.9609987190737085,0.8376747193920999,-0.12332399968160856
Ognjen Jaramaz,36,0.4444444444444444,584.3,969,16.230555555555554,-62,3.784636740250921e-4,-0.12445172497686,-0.1240732613028349
Jimmer Fredette,27,0.5555555555555556,569.0166666666667,1107,21.07469135802469,20,1.6136616011405642,-1.7400612546551038,-0.12639965351453952
Donatas Motiejunas,38,0.5526315789473685,727.7666666666667,1253,19.15175438596491,42,-0.003733237203539337,-0.12413525859692225,-0.12786849580046158
Pierre Oriola,142,0.6408450704225352,2264.7,4009,15.948591549295774,56,-0.11285937782925846,-0.028585356995676686,-0.14144473482493514
Dejan Davidovac,109,0.3853211009174312,2084.5333333333333,3626,19.124159021406726,-139,-0.039130415114006376,-0.11272630384570721,-0.1518567189597136
Baba Miller,1,1,1.9,3,1.9,-1,-10.038810608106338,9.881946733273251,-0.15686387483308728
Alex Perez,14,0.5714285714285714,128.25,271,9.160714285714286,-20,0.31183775781015854,-0.47521398934625364,-0.1633762315360951
Stefan Lazarevic,25,0.44,278.6333333333333,456,11.145333333333333,-4,-0.2636516915091519,0.08806838406537397,-0.17558330744377793
Arturas Gudaitis,117,0.48717948717948717,2363.866666666667,4263,20.203988603988606,-17,0.07589066147542262,-0.26850552732953265,-0.19261486585411003
Jason Thompson,36,0.6944444444444444,575.3333333333334,960,15.981481481481483,13,-0.06696105180644774,-0.13228892900424982,-0.19924998081069756
Howard Sant-Roos,73,0.3561643835616438,1697.4333333333334,3157,23.252511415525117,-175,-0.13122366950136283,-0.07336131368797756,-0.20458498318934037
Chris Jones,65,0.36923076923076925,1449.4,2730,22.298461538461538,-65,-0.6977884344179012,0.4777675647568915,-0.22002086966100964
Louis Labeyrie,56,0.5,1128.3166666666666,1972,20.148511904761904,-22,0.7727366729066926,-0.996727238933001,-0.2239905660263084
Jordan Loyd,70,0.45714285714285713,1808.3833333333334,3465,25.83404761904762,-42,-0.16638084848476037,-0.06481214908512897,-0.23119299756988934
Jayson Granger,101,0.4158415841584158,2241.35,3972,22.19158415841584,-68,-0.417670034142118,0.18067938774458528,-0.23699064639753273
Vanja Marinkovic,67,0.4626865671641791,961.5,1713,14.350746268656716,-30,-0.19318040114322918,-0.07276345942895183,-0.265943860572181
Janis Timma,96,0.4375,2067.5833333333335,4009,21.53732638888889,-34,0.6080908069001134,-0.8744361934843623,-0.2663453865842489
Trey Thompkins,124,0.6532258064516129,2402.516666666667,4322,19.375134408602154,152,-0.37102826119735594,0.10203545202331256,-0.2689928091740434
Rokas Jokubaitis,90,0.6,1401.7,2592,15.574444444444445,27,0.20722628909129753,-0.48047912548827926,-0.2732528363969817
Zoran Dragic,61,0.4426229508196721,1189.4833333333333,2298,19.499726775956283,-1,-0.39049271817421227,0.0923298575706129,-0.29816286060359937
Marius Grigonis,94,0.48936170212765956,2208.7,4043,23.496808510638296,102,-0.14756195986130932,-0.16273170663179504,-0.31029366649310436
Thomas Heurtel,107,0.5794392523364486,2169.9166666666665,4147,20.279595015576323,99,-0.048487211850800224,-0.2660934383660787,-0.3145806502168789
David Lighty,71,0.36619718309859156,1723.7666666666667,3096,24.278403755868545,-112,-0.15122540492884476,-0.17370039016063,-0.3249257950894747
Braydon Hobbs,18,0.3888888888888889,177.8,317,9.877777777777778,-4,1.4829806382751425,-1.8132094755197599,-0.3302288372446174
Paulius Jankunas,130,0.47692307692307695,2171.7,3698,16.705384615384613,21,-0.044706335385032436,-0.2923749452232709,-0.33708128060830334
Jaka Blazic,25,0.48,340.05,596,13.602,21,-0.38703492956363006,0.0431553932903424,-0.34387953627328766
Nihad Djedovic,77,0.4675324675324675,1482.6,2567,19.254545454545454,-108,-0.6544849603108543,0.3066175168142138,-0.34786744349664056
Martinas Geben,53,0.5094339622641509,426.96666666666664,740,8.055974842767295,-22,0.3951048899689508,-0.7436801004724279,-0.3485752105034771
Khyri Thomas,13,0.5384615384615384,210.41666666666666,362,16.185897435897434,-7,-1.2674826106929415,0.9078706234790204,-0.3596119872139212
Ioannis Papapetrou,136,0.45588235294117646,3635.8166666666666,6852,26.733946078431373,-188,-0.34728996771517223,-0.022767354756295242,-0.3700573224714675
Torrian Walden,5,0.4,106.08333333333333,181,21.216666666666665,-15,0.10688107676894477,-0.479635453716482,-0.3727543769475372
Sediq Garuba,2,1,16.066666666666666,29,8.033333333333333,-2,-1.9082536477950354,1.531240374350416,-0.37701327344461943
Oz Blayzer,46,0.41304347826086957,428.1166666666667,753,9.306884057971015,-16,-1.2557414912396976,0.8774840193287955,-0.3782574719109021
Wesley Johnson,28,0.5357142857142857,433.81666666666666,822,15.49345238095238,-25,-0.5543332477333897,0.1735749430927291,-0.3807583046406605
Aaron White,136,0.4632352941176471,2867.3333333333335,5665,21.083333333333336,-141,0.19950786858522845,-0.5847456841505919,-0.38523781556536346
Dyshawn Pierre,64,0.5,1648.7166666666667,2846,25.761197916666667,-27,-0.7492738000871743,0.3602064740557368,-0.38906732603143745
Luka Doncic,33,0.6666666666666666,853.8,1560,25.87272727272727,82,0.48307613189061493,-0.8753100598258239,-0.39223392793520895
Carlos Suarez,30,0.43333333333333335,570.5666666666667,999,19.018888888888892,-21,0.589506132817235,-0.9974161819300671,-0.40791004911283213
Stefan Jovic,58,0.41379310344827586,1290.1,2499,22.24310344827586,-42,0.9868952597759244,-1.3960772908505912,-0.4091820310746668
Ante Zizic,65,0.46153846153846156,1329.8,2399,20.45846153846154,-29,-0.2562246100960107,-0.15517220628256867,-0.4113968163785794
Simone Fontecchio,67,0.34328358208955223,1505.5166666666667,2753,22.470398009950248,-83,0.01223175387246517,-0.4238351599699595,-0.41160340609749435
Oscar Da Silva,33,0.42424242424242425,608.15,1051,18.42878787878788,-63,-0.056491439416878134,-0.3553417587757718,-0.4118331981926499
Rihards Lomazs,33,0.30303030303030304,405.01666666666665,756,12.273232323232323,-43,-0.7268977049625197,0.3052298710427183,-0.4216678339198014
Elie Okobo,27,0.3333333333333333,743.5,1308,27.537037037037038,-103,0.6137118563648998,-1.038419253944994,-0.4247073975800941
Andy Rautins,8,0.375,62.266666666666666,120,7.783333333333333,-3,-1.48775371733872,1.060205899666504,-0.42754781767221606
Andrey Zubkov,113,0.49557522123893805,1792.3333333333333,3172,15.861356932153392,-86,-0.5049216267007852,0.07523708643833064,-0.42968454026245456
Leo Westermann,112,0.5714285714285714,1597.7166666666667,3246,14.265327380952382,-24,-0.6386444207252056,0.2025672832672391,-0.43607713745796645
Andrew Albicy,27,0.2962962962962963,570.9,992,21.144444444444442,-65,-0.32249852006139035,-0.11715995782339982,-0.4396584778847902
Giannoulis Larentzakis,55,0.5818181818181818,649.1333333333333,1160,11.802424242424243,6,-1.0337871155004363,0.593264729903033,-0.4405223855974033
Dragan Bender,34,0.4117647058823529,647.05,1149,19.030882352941177,-14,-0.7835452280665405,0.3413603152398247,-0.4421849128267158
Troy Daniels,26,0.5769230769230769,287.48333333333335,483,11.057051282051283,1,-1.706734216439031,1.2636167975654822,-0.4431174188735487
William Howard,43,0.37209302325581395,868.5166666666667,1518,20.198062015503876,-95,-0.02200958009046645,-0.4320589358658647,-0.45406851595633113
Santi Yusta,22,0.6363636363636364,157.06666666666666,276,7.13939393939394,2,1.432589922540273,-1.895296643953641,-0.462706721413368
Chris Kramer,16,0.4375,303.8333333333333,569,18.989583333333332,-16,1.0317292008807335,-1.5006429332996716,-0.4689137324189381
Daniel Diez,23,0.34782608695652173,312.31666666666666,540,13.578985507246376,-24,1.4292918355472286,-1.9075067599735736,-0.47821492442634495
Paul Lacombe,50,0.36,665.3666666666667,1175,13.307333333333334,-65,-1.7596770872650542,1.2790779797088223,-0.4805991075562319
Dylan Osetkowski,26,0.3076923076923077,503.26666666666665,885,19.356410256410257,-61,-1.3995859010396101,0.9030012265587176,-0.4965846744808925
Ahmet Duverioglu,123,0.6178861788617886,1247.7,2106,10.14390243902439,22,-0.02205358760591751,-0.47536741431504914,-0.49742100192096667
Ondrej Balvin,29,0.27586206896551724,542.3166666666667,994,18.70057471264368,-61,-0.38399979413298047,-0.11548140258183005,-0.4994811967148105
Tonye Jekiri,81,0.4444444444444444,1785.8666666666666,3256,22.047736625514403,-45,-0.34646515017558643,-0.15696952247809204,-0.5034346726536785
Ron Baker,27,0.6296296296296297,295.76666666666665,536,10.95432098765432,-13,-2.4868856600446048,1.9696998379638297,-0.517185822080775
Shavon Shields,119,0.48739495798319327,3146.4333333333334,5557,26.4406162464986,-85,-0.4874427316313002,-0.030418075565256025,-0.5178608071965562
Anzejs Pasecniks,22,0.2727272727272727,370.1666666666667,670,16.825757575757578,-62,0.12234307141835805,-0.6437168172004494,-0.5213737457820913
Will Thomas,131,0.45038167938931295,3439.5833333333335,6150,26.256361323155218,-124,0.3522234277317481,-0.8886876976908621,-0.536464269959114
James Gist,143,0.46853146853146854,3145.45,6214,21.996153846153845,-125,-0.9388847496262133,0.4013856434514094,-0.5374991061748038
Zoran Nikolic,4,0,31.45,57,7.8625,-7,-1.869697390942544,1.3299306217601619,-0.5397667691823822
Alex Tyus,80,0.45,1384.1,2619,17.30125,-109,0.1057116325139076,-0.6561639310628438,-0.5504522985489362
Nikos Pappas,61,0.5245901639344263,1021.5333333333333,1843,16.746448087431695,-38,-0.8728846505813954,0.31754120129394053,-0.5553434492874549
Jake Cohen,81,0.5185185185185185,770.2333333333333,1430,9.509053497942388,-11,-0.4945620656919109,-0.06684248715766665,-0.5614045528495776
Metecan Birsen,23,0.6086956521739131,146.28333333333333,260,6.360144927536232,-11,-1.779288365934371,1.216350602271437,-0.562937763662934
Alex Renfroe,22,0.2727272727272727,403.06666666666666,746,18.32121212121212,-40,-0.4039539666276283,-0.17179824806776506,-0.5757522146953933
Bojan Dubljevic,79,0.4810126582278481,1742.2833333333333,3087,22.0542194092827,-82,0.2331040893410489,-0.8298091019128826,-0.5967050125718337
Petteri Koponen,83,0.3855421686746988,1538.05,2814,18.530722891566263,-38,-0.9589402909148816,0.35426012296877246,-0.6046801679461091
Michael Roll,122,0.4672131147540984,2500.366666666667,4594,20.4948087431694,-105,0.07221800876192971,-0.7140277809607843,-0.6418097721988546
Michalis Lountzis,14,0.6428571428571429,53.516666666666666,93,3.8226190476190474,-18,-0.6292293864148961,-0.014863849184403024,-0.6440932355992991
Devin Booker,88,0.375,2067.383333333333,3962,23.492992424242424,-171,-0.20121164918499282,-0.4453136861580456,-0.6465253353430385
Jamel McLean,32,0.625,575.1333333333333,978,17.972916666666666,-38,0.49777712630243315,-1.1444673669738943,-0.6466902406714612
Vassilis Spanoulis,105,0.47619047619047616,2302.766666666667,4090,21.931111111111115,-2,-0.22574624971451546,-0.45837086095671814,-0.6841171106712336
Marek Blazevic,33,0.3333333333333333,349.0833333333333,600,10.578282828282827,-39,2.2779473077651256,-2.9636758750165995,-0.6857285672514739
Kc Rivers,92,0.532608695652174,2024.6166666666666,3795,22.006702898550724,-35,-0.4504212288141348,-0.2418545732613584,-0.6922758020754932
Mantas Kalnietis,38,0.2631578947368421,633.75,1128,16.67763157894737,-80,-0.1964131883372063,-0.49631156838017526,-0.6927247567173815
Dee Bost,28,0.4642857142857143,569.3833333333333,1047,20.33511904761905,-17,-0.35973879346472254,-0.34638256589564403,-0.7061213593603666
Malcolm Thomas,85,0.4823529411764706,1634.4666666666667,3028,19.22901960784314,-83,-0.40131984004481214,-0.3048266625191751,-0.7061465025639873
Tadas Sedekerskis,61,0.4918032786885246,1013.0333333333333,1780,16.607103825136612,-65,-0.5302073103908259,-0.1797483394049735,-0.7099556497957994
Jajuan Johnson,38,0.6052631578947368,539.1666666666666,937,14.188596491228068,-61,-1.5920712453974364,0.8762177028544,-0.7158535425430363
Christ Koumadje,25,0.48,307.78333333333336,556,12.311333333333334,-21,-1.0304903670151637,0.3121389772716134,-0.7183513897435503
Marcelinho Huertas,63,0.4444444444444444,1141.5833333333333,2080,18.12037037037037,-18,-0.28671863412078985,-0.4362266417806968,-0.7229452759014867
Kresimir Nikic,24,0.375,207.61666666666667,379,8.650694444444445,-6,-1.1919728176905033,0.4623954648761079,-0.7295773528143954
Jonas Jerebko,43,0.32558139534883723,1047.6,1971,24.362790697674416,-106,-0.6156287405250502,-0.13680178025083387,-0.7524305207758841
Dorell Wright,27,0.37037037037037035,695.8333333333334,1238,25.771604938271608,-70,-0.618605133753617,-0.13924766855339693,-0.7578528023070139
Vladislav Trushkin,31,0.3225806451612903,280.35,490,9.043548387096775,-35,-0.3818424184315061,-0.37650202527264337,-0.7583444437041496
Jaime Pradilla,17,0.5294117647058824,121.01666666666667,212,7.118627450980392,-18,1.691211400522174,-2.451784844522503,-0.7605734440003291
Ian Vougioukas,75,0.52,639.3,1146,8.524,-42,-0.8654198332802909,0.10394464411814865,-0.7614751891621423
Branko Lazic,113,0.37168141592920356,1975.55,3361,17.482743362831858,-267,-0.9748650604777005,0.21258309686119753,-0.762281963616503
Corey Walden,50,0.38,1153.4833333333333,2077,23.069666666666667,-46,-0.06034036809540561,-0.7197797344339003,-0.780120102529306
Livio Jean-Charles,85,0.4470588235294118,1378.4333333333334,2584,16.21686274509804,-146,-0.8831545268292282,0.1001230734948081,-0.7830314533344201
Suad Sehovic,22,0.2727272727272727,311.21666666666664,544,14.14621212121212,-64,0.677581782208829,-1.4642970165351543,-0.7867152343263253
Lukas Lekavicius,156,0.46794871794871795,2645.983333333333,4902,16.961431623931624,-69,0.11901706538521958,-0.9068330970050137,-0.7878160316197941
Antoine Diot,69,0.34782608695652173,1160.5166666666667,2044,16.819082125603863,-137,-0.3768581270610827,-0.47906223418040733,-0.8559203612414901
Dairis Bertans,91,0.3516483516483517,1575.7,2945,17.315384615384616,-109,0.4921968387412356,-1.3494531665861949,-0.8572563278449592
Ben Bentil,54,0.4444444444444444,850.4,1549,15.748148148148148,-62,-0.7921324298884663,-0.0719858091075746,-0.8641182389960409
Stefan Jankovic,28,0.39285714285714285,330.6,573,11.807142857142859,-19,-0.03804595638942116,-0.8302437519849243,-0.8682897083743455
Pierre Jackson,29,0.4482758620689655,751,1379,25.896551724137932,-83,0.12774140945786105,-1.0003368585652035,-0.8725954491073424
Keenan Evans,33,0.5151515151515151,832,1488,25.21212121212121,-12,-0.7347162478795171,-0.1427621554501612,-0.8774784033296783
Coty Clarke,29,0.20689655172413793,637,1106,21.96551724137931,-145,-1.2098490138381293,0.30658152063040517,-0.903267493207724
Danilo Andjusic,30,0.5,487.06666666666666,892,16.235555555555557,3,0.4486999573130606,-1.3707598321212955,-0.9220598748082349
Ismael Bako,51,0.37254901960784315,650.2,1169,12.749019607843138,-97,-0.6780010843311022,-0.24697592170607116,-0.9249770060371734
Greg Monroe,32,0.21875,731.3333333333334,1363,22.854166666666668,-88,-0.36762096293304414,-0.5643487293200052,-0.9319696922530494
Denis Zakharov,25,0.56,122.6,195,4.904,-10,-0.6157175255197462,-0.32833827240620506,-0.9440557979259513
Eulis Baez,22,0.2727272727272727,456.81666666666666,833,20.76439393939394,-80,-1.2610909919169822,0.3044598424463353,-0.9566311494706469
Konstantinos Mitoglou,106,0.4716981132075472,1673.6,3141,15.788679245283017,-134,-0.3627183363040637,-0.6081229979991102,-0.9708413343031739
Michael Ojo,22,0.36363636363636365,247.63333333333333,458,11.256060606060606,-35,-1.3186922142267739,0.33160636331296744,-0.9870858509138064
Carlos Alocen,37,0.5135135135135135,473.21666666666664,817,12.789639639639638,-29,-1.6385751603012073,0.6500717034060516,-0.9885034568951557
Milko Bjelica,29,0.3793103448275862,752.15,1332,25.936206896551724,-116,-0.12347235791401895,-0.8656280121402667,-0.9891003700542857
Jordan Mickey,103,0.4368932038834951,2405.7833333333333,4687,23.357119741100323,-243,-0.661143352990415,-0.3380865408852514,-0.9992298938756665
Mindaugas Kuzminskas,72,0.4722222222222222,1166.8333333333333,2232,16.20601851851852,-74,0.7522314288829656,-1.7694418183250515,-1.017210389442086
Sander Raieste,20,0.6,107.21666666666667,191,5.360833333333334,-23,-3.150322781742681,2.117763161877076,-1.032559619865605
Marcus Eriksson,86,0.3023255813953488,1908.65,3541,22.19360465116279,-249,-0.2205984407115646,-0.8416490266840749,-1.0622474673956395
Matt Lojeski,52,0.5,900.55,1595,17.31826923076923,-34,-0.7089651102046962,-0.3541832650156907,-1.063148375220387
Alen Omic,40,0.325,681.6666666666666,1265,17.041666666666664,-146,-0.34776119947944717,-0.7206051644118789,-1.068366363891326
Damjan Rudez,11,0.2727272727272727,127.73333333333333,220,11.612121212121211,-7,0.7597556588979505,-1.8553394984353986,-1.095583839537448
Goga Bitadze,13,0.23076923076923078,313.7,567,24.13076923076923,-62,0.26529803473756136,-1.3651591516807393,-1.099861116943178
O J Mayo,20,0.55,261.53333333333336,471,13.076666666666668,-20,-0.584012473448065,-0.5439626975119326,-1.1279751709599974
Stefan Markovic,80,0.4,1670.55,3002,20.881875,-145,-0.43869074662753393,-0.690612781709412,-1.129303528336946
Alexey Shved,120,0.425,3656.4666666666667,7298,30.470555555555556,-343,0.32984483268818027,-1.4685126970918378,-1.1386678644036576
Rakim Sanders,15,0.26666666666666666,304.4166666666667,542,20.294444444444444,-21,1.3882735817963785,-2.533751747950907,-1.1454781661545286
Jordan Taylor,26,0.34615384615384615,503.3333333333333,934,19.358974358974358,-65,-0.7303085155182297,-0.4190675875662234,-1.1493761030844531
Giampaolo Ricci,35,0.6,432.35,716,12.352857142857143,-39,-0.9011573049406958,-0.25892679749190817,-1.160084102432604
Kostas Antetokounmpo,26,0.2692307692307692,342.3666666666667,609,13.167948717948718,-67,-1.6257022392966733,0.4560710340904274,-1.169631205206246
Jonas Mattisseck,85,0.3411764705882353,1165.3333333333333,2084,13.709803921568627,-175,-0.8219658834601359,-0.35108266858236586,-1.1730485520425018
Zach Auguste,35,0.37142857142857144,299.71666666666664,534,8.563333333333333,-20,-1.236362647914049,0.05339235654841631,-1.1829702913656328
Ray McCallum,46,0.32608695652173914,1000.0166666666667,1792,21.73949275362319,-118,0.12182376482133811,-1.3067801949496785,-1.1849564301283404
Peyton Siva,43,0.3488372093023256,885.55,1685,20.594186046511627,-108,-0.7217432098083018,-0.47759552475986133,-1.1993387345681632
Yigitcan Saybir,6,0.5,18.733333333333334,37,3.1222222222222222,0,-2.3685597392362836,1.1681720842959673,-1.2003876549403163
Usman Garuba,53,0.660377358490566,798.9666666666667,1412,15.074842767295598,-80,-1.4201205237581576,0.2166623787008245,-1.2034581450573332
Artem Pustovyi,25,0.44,195.61666666666667,349,7.824666666666667,-13,-0.033358033725955034,-1.1739528503831342,-1.2073108841090894
Erick Green,56,0.5892857142857143,1040.6666666666667,1788,18.583333333333336,-16,0.279498201451569,-1.4925857875927258,-1.2130875861411567
Ricky Hickman,28,0.39285714285714285,667.8666666666667,1192,23.85238095238095,-89,-1.0713664312423268,-0.1551560964081182,-1.226522527650445
Nemanja Nedovic,107,0.38317757009345793,2503.0833333333335,4802,23.39330218068536,-171,0.795058505124585,-2.026602276474075,-1.2315437713494903
Stephane Lasme,18,0.4444444444444444,290.3,510,16.12777777777778,-30,-2.6095949728929746,1.3775187229939998,-1.2320762498989748
James Feldeine,28,0.35714285714285715,697.1833333333333,1256,24.89940476190476,-118,-0.3623318823878485,-0.8766403076765188,-1.2389721900643673
Albert Oliver,28,0.2857142857142857,406.05,731,14.501785714285715,-82,-1.9278039739656894,0.673634066979089,-1.2541699069866004
Alberto Diaz,30,0.43333333333333335,573.7166666666667,970,19.12388888888889,-68,-0.8929453004313747,-0.3700435450287891,-1.2629888454601637
Charles Kahudi,80,0.35,1663.95,2938,20.799375,-262,-1.1610170053366275,-0.1145394019771823,-1.27555640731381
Vyacheslav Zaytsev,88,0.3181818181818182,1093.9666666666667,1986,12.431439393939394,-233,-1.1823179344533934,-0.09980821492181059,-1.282126149375204
Marial Shayok,15,0.26666666666666666,217.26666666666668,370,14.484444444444446,-22,-2.035275223301428,0.7526812246272646,-1.2825939986741632
Xavier Rabaseda,28,0.25,556.1833333333333,1005,19.863690476190474,-140,-0.6535941126059854,-0.6309861996876891,-1.2845803122936745
Kevin Seraphin,42,0.47619047619047616,684.7333333333333,1211,16.303174603174604,-37,-0.294760513098398,-0.9911940995412599,-1.285954612639658
Jordan Theodore,23,0.34782608695652173,604.6166666666667,1061,26.28768115942029,-65,0.2901786139697797,-1.581315226093033,-1.2911366121232533
Louis Olinde,64,0.3125,939.9166666666666,1662,14.686197916666666,-132,-0.8995318888281854,-0.4042117885033535,-1.3037436773315387
Ognjen Dobric,109,0.3577981651376147,1962.5333333333333,3432,18.004892966360856,-260,-0.2579086615172174,-1.047990266592856,-1.3058989281100735
Dimitrios Agravanis,8,0.75,90.75,157,11.34375,-3,-2.783662622196606,1.462641724195633,-1.3210208980009728
Norris Cole,73,0.3835616438356164,1876.2666666666667,3452,25.70228310502283,-277,-0.7998185551661228,-0.5243773959034599,-1.3241959510695827
Zanis Peiners,28,0.17857142857142858,490.71666666666664,889,17.52559523809524,-90,-0.3708567153363111,-0.9542961768532009,-1.325152892189512
Melih Mahmutoglu,124,0.6048387096774194,1502.4333333333334,2625,12.116397849462366,-25,-0.07876966446532284,-1.2484892339186968,-1.3272588983840197
